130635|130600|3|河北省|保定市|蠡县|115.577806490619|38.4875898241373|0312
130636|130600|3|河北省|保定市|顺平县|115.128775116388|38.83705832358|0312
130637|130600|3|河北省|保定市|博野县|115.458026525855|38.4572985363401|0312
130638|130600|3|河北省|保定市|雄县|116.102421828413|38.9937577365291|0312
130681|130600|3|河北省|保定市|涿州市|115.96844716462|39.4846183008935|0312
130682|130600|3|河北省|保定市|定州市|114.984271924176|38.5161282218596|0312
130683|130600|3|河北省|保定市|安国市|115.3208355609|38.4182516045747|0312
130684|130600|3|河北省|保定市|高碑店市|115.867710365618|39.3263292863774|0312
130700|130000|2|河北省|张家口市||114.879785244954|40.7676472228121|0313
130702|130700|3|河北省|张家口市|桥东区|114.888005819631|40.7871771400801|0313
130703|130700|3|河北省|张家口市|桥西区|114.862468270385|40.8182130485028|0313
130705|130700|3|河北省|张家口市|宣化区|115.092901207866|40.6079011772291|0313
130706|130700|3|河北省|张家口市|下花园区|115.280702579552|40.5012987086374|0313
130708|130700|3|河北省|张家口市|万全区|114.734255553468|40.7659201779958|0313
130709|130700|3|河北省|张家口市|崇礼区|115.275866239829|40.9730807427172|0313
130722|130700|3|河北省|张家口市|张北县|114.713567060841|41.1572750736198|0313
130723|130700|3|河北省|张家口市|康保县|114.59394005423|41.8511536037669|0313
130724|130700|3|河北省|张家口市|沽源县|115.682126488346|41.6684984780574|0313
130725|130700|3|河北省|张家口市|尚义县|113.962101896978|41.074982257492|0313
130726|130700|3|河北省|张家口市|蔚县|114.583147397015|39.8391625942624|0313
130727|130700|3|河北省|张家口市|阳原县|114.14359573266|40.1029918550993|0313
130728|130700|3|河北省|张家口市|怀安县|114.379843535645|40.6737065923653|0313
130730|130700|3|河北省|张家口市|怀来县|115.511560051451|40.4144053876368|0313
130731|130700|3|河北省|张家口市|涿鹿县|115.190408916143|40.3813784650201|0313
130732|130700|3|河北省|张家口市|赤城县|115.825047545255|40.911845950647|0313
130800|130000|2|河北省|承德市||117.956422303987|40.9513614506371|0314
130802|130800|3|河北省|承德市|双桥区|117.936836833549|40.9731224592608|0314
130803|130800|3|河北省|承德市|双滦区|117.79310359648|40.9577813580911|0314
130804|130800|3|河北省|承德市|鹰手营子矿区|117.652970859637|40.5451599709412|0314
130821|130800|3|河北省|承德市|承德县|118.167719445089|40.7664526009218|0314
130822|130800|3|河北省|承德市|兴隆县|117.494045908758|40.416040385471|0314
130824|130800|3|河北省|承德市|滦平县|117.325970022884|40.9398798505777|0314
130825|130800|3|河北省|承德市|隆化县|117.73241801391|41.3124394347143|0314
130826|130800|3|河北省|承德市|丰宁满族自治县|116.639777448401|41.2082265990281|0314
130827|130800|3|河北省|承德市|宽城满族自治县|118.479226297644|40.6098514350881|0314
130828|130800|3|河北省|承德市|围场满族蒙古族自治县|117.752648967222|41.9362537419809|0314
130881|130800|3|河北省|承德市|平泉市|118.695861330491|41.0167631748919|0314
130900|130000|2|河北省|沧州市||116.83292481713|38.3041174397627|0317
130902|130900|3|河北省|沧州市|新华区|116.860559629266|38.3135806106528|0317
130903|130900|3|河北省|沧州市|运河区|116.837183794491|38.2829037678528|0317
130921|130900|3|河北省|沧州市|沧县|117.00142390799|38.2191490155389|0317
130922|130900|3|河北省|沧州市|青县|116.798251940797|38.5830057923889|0317
130923|130900|3|河北省|沧州市|东光县|116.531499043615|37.8882118719337|0317
130924|130900|3|河北省|沧州市|海兴县|117.491313193642|38.1425942090312|0317
130925|130900|3|河北省|沧州市|盐山县|117.224539535748|38.0573496636104|0317
130926|130900|3|河北省|沧州市|肃宁县|115.823712778777|38.4224887423124|0317
130927|130900|3|河北省|沧州市|南皮县|116.702801934094|38.0380813119173|0317
130928|130900|3|河北省|沧州市|吴桥县|116.385592238289|37.6272872113831|0317
130929|130900|3|河北省|沧州市|献县|116.146037299306|38.1795785289354|0317
130930|130900|3|河北省|沧州市|孟村回族自治县|117.098217044727|38.0525383412368|0317
130981|130900|3|河北省|沧州市|泊头市|116.572742858404|38.0837400830164|0317
130982|130900|3|河北省|沧州市|任丘市|116.078239444462|38.6844235586747|0317
130983|130900|3|河北省|沧州市|黄骅市|117.323706232677|38.371486343581|0317
130984|130900|3|河北省|沧州市|河间市|116.093219610665|38.4458109407789|0317
131000|130000|2|河北省|廊坊市||116.677630763819|39.5372031341425|0316
131002|131000|3|河北省|廊坊市|安次区|116.688603705327|39.5014589851784|0316
131003|131000|3|河北省|廊坊市|广阳区|116.704685087288|39.5222886371057|0316
131022|131000|3|河北省|廊坊市|固安县|116.292682500797|39.437624809675|0316
131023|131000|3|河北省|廊坊市|永清县|116.500167004508|39.3299134199338|0316
131024|131000|3|河北省|廊坊市|香河县|116.999833603115|39.7625306055021|0316
131025|131000|3|河北省|廊坊市|大城县|116.64818285414|38.704618413801|0316
131026|131000|3|河北省|廊坊市|文安县|116.451599621954|38.8722469088013|0316
131028|131000|3|河北省|廊坊市|大厂回族自治县|116.983430537055|39.8853687122204|0316
131081|131000|3|河北省|廊坊市|霸州市|116.385344732658|39.1240844700638|0316
131082|131000|3|河北省|廊坊市|三河市|117.071752012215|39.9815191968523|0316
131100|130000|2|河北省|衡水市||115.663100117731|37.7387276148231|0318
